depth,gr,vp_hole,vp_no_hole,vp_gardner,vp_rebuilt
2221.5835,77.3789,2617.100000000001,2617.100000000001,NULL,2617.100000000001
2221.7361,79.8483,2711.8,2711.8,NULL,2711.8
2221.8884,77.2596,2913.5,2913.5,NULL,2913.5
2222.0408,75.0067,2938.6,2938.6,NULL,2938.6
2222.1931,70.7763,2947.2,2947.2,NULL,2947.2
2222.3457,66.1758,2904.3,2904.3,NULL,2904.3
2222.498,64.4621,2824.1,2824.1,NULL,2824.1
2222.6504,66.4284,2773.8,2773.8,NULL,2773.8
2222.8027,66.4722,2792.8,2792.8,NULL,2792.8
2222.9551,70.915,2805.3,2805.3,NULL,2805.3
2223.1077,70.9688,2779.0,2779.0,NULL,2779.0
2223.26,72.0013,2770.6,2770.6,NULL,2770.6
2223.4124,68.0768,2747.1,2747.1,NULL,2747.1
2223.5647,66.7905,2726.100000000001,2726.100000000001,NULL,2726.100000000001
2223.7173,65.7937,2686.7000000000007,2686.7000000000007,NULL,2686.7000000000007
2223.8696,66.3485,2714.2,2714.2,NULL,2714.2
2224.022,63.1522,2729.4,2729.4,NULL,2729.4
2224.1743,62.5863,2725.6,2725.6,NULL,2725.6
2224.3269,62.2366,2725.4,2725.4,NULL,2725.4
2224.4792,62.6651,2672.1,2672.1,NULL,2672.1
2224.6316,64.4594,2690.100000000001,2690.100000000001,NULL,2690.100000000001
2224.7839,63.6916,2768.3,2768.3,NULL,2768.3
2224.9363,66.2665,2838.0,2838.0,NULL,2838.0
2225.0889,63.9323,2909.4,2909.4,NULL,2909.4
2225.2412,64.8798,2924.1000000000013,2924.1000000000013,NULL,2924.1000000000013
2225.3936,66.1263,2950.1,2950.1,NULL,2950.1
2225.5459,68.2549,2953.3,2953.3,NULL,2953.3
2225.6985,67.9782,3014.038195939812,3014.038195939812,NULL,3014.038195939812
2225.8508,66.1223,3067.694983364107,3067.694983364107,NULL,3067.694983364107
2226.0032,64.6707,3049.4,3049.4,NULL,3049.4
2226.1555,65.4344,3065.6,3065.6,NULL,3065.6
2226.3081,64.7421,3101.9,3101.9,NULL,3101.9
2226.4604,67.0727,3114.1,3114.1,NULL,3114.1
2226.6128,65.5776,3122.6,3122.6,NULL,3122.6
2226.7651,67.4113,3145.9,3145.9,NULL,3145.9
2226.9175,66.0703,3109.700000000001,3109.700000000001,NULL,3109.700000000001
2227.0701,66.8238,3184.6,3184.6,NULL,3184.6
2227.2224,66.2414,3230.9,3230.9,NULL,3230.9
2227.3748,65.5381,3231.1,3231.1,NULL,3231.1
2227.5271,66.8543,3271.4,3271.4,NULL,3271.4
2227.6797,68.5353,3156.1,3156.1,NULL,3156.1
2227.832000000001,71.2081,3160.3,3160.3,NULL,3160.3
2227.9844,71.8391,3093.1000000000013,3093.1000000000013,NULL,3093.1000000000013
2228.1367,68.0122,3074.9,3074.9,NULL,3074.9
2228.2893,66.9291,3069.700000000001,3069.700000000001,NULL,3069.700000000001
2228.4417,65.4752,3042.2,3042.2,NULL,3042.2
2228.594,66.4501,2996.2,2996.2,NULL,2996.2
2228.7463,65.9442,2945.0,2945.0,NULL,2945.0
2228.8987,65.7385,2941.0,2941.0,NULL,2941.0
2229.0513,67.3536,2977.4,2977.4,NULL,2977.4
2229.2036,66.4192,2988.0,2988.0,NULL,2988.0
2229.356,65.9828,3025.6,3025.6,NULL,3025.6
2229.5083,66.7934,3045.2,3045.2,NULL,3045.2
2229.6609,68.5081,3056.8,3056.8,NULL,3056.8
2229.8132,72.2615,3032.4,3032.4,NULL,3032.4
2229.9656,73.0328,2963.9,2963.9,NULL,2963.9
2230.1179,72.9089,2895.2,2895.2,NULL,2895.2
2230.2705,69.9905,2810.6,2810.6,NULL,2810.6
2230.4229,66.57600000000001,2775.9,2775.9,NULL,2775.9
2230.5752,65.86399999999999,2757.8,2757.8,NULL,2757.8
2230.7275,67.7833,2772.1,2772.1,NULL,2772.1
2230.8799,67.8847,2744.7,2744.7,NULL,2744.7
2231.0325,68.8816,2685.8,2685.8,NULL,2685.8
2231.1848,66.4951,2636.9,2636.9,NULL,2636.9
2231.3372,70.2314,2702.8,2702.8,NULL,2702.8
2231.4895,71.5652,2684.4,2684.4,NULL,2684.4
2231.6421,75.4153,2719.1,2719.1,NULL,2719.1
2231.7944,76.2504,2686.0,2686.0,NULL,2686.0
2231.9468,79.8509,2748.5,2748.5,NULL,2748.5
2232.0991,77.0032,2721.8,2721.8,NULL,2721.8
2232.2517,81.3556,2726.5,2726.5,NULL,2726.5
2232.4041,78.6319,2739.7,2739.7,NULL,2739.7
2232.5564,78.7004,2779.2,2779.2,NULL,2779.2
2232.7087,75.0723,2683.1,2683.1,NULL,2683.1
2232.8611,73.0302,2635.0,2635.0,NULL,2635.0
2233.0137,75.0622,2519.0,2519.0,NULL,2519.0
2233.166,72.1866,2488.7000000000007,2488.7000000000007,NULL,2488.7000000000007
2233.3184,74.5708,2404.8,2404.8,NULL,2404.8
2233.4707,78.2414,2345.4,2345.4,NULL,2345.4
2233.6233,84.5056,2275.6,2275.6,NULL,2275.6
2233.7756,88.22200000000002,2285.5,2285.5,NULL,2285.5
2233.928,88.5648,2352.7,2352.7,NULL,2352.7
2234.0803,88.22200000000002,2412.7000000000007,2412.7000000000007,NULL,2412.7000000000007
2234.2329,86.2132,2423.1,2423.1,NULL,2423.1
2234.3853,82.6488,2429.7,2429.7,NULL,2429.7
2234.5376,78.2879,2395.4,2395.4,NULL,2395.4
2234.6899,79.7886,2311.6,2311.6,NULL,2311.6
2234.8423,80.5728,2304.5,2304.5,NULL,2304.5
2234.9949,81.2903,2277.2000000000007,2277.2000000000007,NULL,2277.2000000000007
2235.1472,77.8227,2275.8,2275.8,NULL,2275.8
2235.2996,78.2794,2279.5,2279.5,NULL,2279.5
2235.4519,78.6473,2400.430175706523,2400.430175706523,NULL,2400.430175706523
2235.6045,81.8004,2369.0,2369.0,NULL,2369.0
2235.7568,82.8741,2431.9,2431.9,NULL,2431.9
2235.9092,83.8386,2513.9,2513.9,NULL,2513.9
2236.0615,82.2464,2522.7,2522.7,NULL,2522.7
2236.2141,76.6671,2714.4,2714.4,NULL,2714.4
2236.3665,71.0953,2744.2000000000007,2744.2000000000007,NULL,2744.2000000000007
2236.5188,64.6921,2679.1,2679.1,NULL,2679.1
2236.6711,65.1887,2693.6,2693.6,NULL,2693.6
2236.8235,64.3895,2693.4,2693.4,NULL,2693.4
2236.9761,65.68,2714.9,2714.9,NULL,2714.9
2237.1284,63.6378,2691.2,2691.2,NULL,2691.2
2237.2808,64.3424,2728.600000000001,2728.600000000001,NULL,2728.600000000001
2237.4331,62.7531,2718.5,2718.5,NULL,2718.5
2237.5857,62.2166,2711.2,2711.2,NULL,2711.2
2237.738,61.8196,2713.8,2713.8,NULL,2713.8
2237.8904,64.4111,2735.4,2735.4,NULL,2735.4
2238.0427,66.6046,2778.0,2778.0,NULL,2778.0
2238.1953,67.395,2822.2,2822.2,NULL,2822.2
2238.3477,65.8003,2922.9,2922.9,NULL,2922.9
2238.5,65.5745,2873.200000000001,2873.200000000001,NULL,2873.200000000001
2238.6523,67.4859,2791.4,2791.4,NULL,2791.4
2238.8047,68.1725,2735.7,2735.7,NULL,2735.7
2238.9573,68.4245,2702.4,2702.4,NULL,2702.4
2239.1096,68.4294,2632.8,2632.8,NULL,2632.8
2239.262,70.9816,2625.036651925368,2625.036651925368,NULL,2625.036651925368
2239.4143,77.1598,2617.1390897356387,2617.1390897356387,NULL,2617.1390897356387
2239.5669,85.2448,2670.5860702892937,2670.5860702892937,NULL,2670.5860702892937
2239.7192,90.1259,2702.0288280934988,2702.0288280934988,NULL,2702.0288280934988
2239.8716,90.7093,2729.9,2729.9,NULL,2729.9
2240.0239,86.1518,2775.700000000001,2775.700000000001,NULL,2775.700000000001
2240.1765,80.5724,2815.700000000001,2815.700000000001,NULL,2815.700000000001
2240.3289,72.0829,2830.8,2830.8,NULL,2830.8
2240.4812,66.5828,2839.2,2839.2,NULL,2839.2
2240.6335,64.1465,2834.4,2834.4,NULL,2834.4
2240.7859,64.7271,2884.0,2884.0,NULL,2884.0
2240.9385,63.3306,2910.6,2910.6,NULL,2910.6
2241.0908,62.3875,2878.5,2878.5,NULL,2878.5
2241.2432,62.6419,2874.5,2874.5,NULL,2874.5
2241.3955,64.1812,2869.4,2869.4,NULL,2869.4
2241.5481,65.3997,2858.200000000001,2858.200000000001,NULL,2858.200000000001
2241.7004,65.1649,2851.0,2851.0,NULL,2851.0
2241.8528,63.6485,2823.0,2823.0,NULL,2823.0
2242.0051,62.1916,2827.700000000001,2827.700000000001,NULL,2827.700000000001
2242.1577,62.9379,2807.9,2807.9,NULL,2807.9
2242.3101,64.1754,2761.0,2761.0,NULL,2761.0
2242.4624,66.1364,2729.9,2729.9,NULL,2729.9
2242.6147,63.4997,3061.6,3061.6,NULL,3061.6
2242.7671,64.8754,3107.9,3107.9,NULL,3107.9
2242.9197,63.5873,3152.4,3152.4,NULL,3152.4
2243.072,64.6033,3081.4,3081.4,NULL,3081.4
2243.2244,63.3269,2941.6000000000013,2941.6000000000013,NULL,2941.6000000000013
2243.3767,63.6446,2795.8,2795.8,NULL,2795.8
2243.5293,64.1775,2743.4,2743.4,NULL,2743.4
2243.6816,63.8228,2772.9,2772.9,NULL,2772.9
2243.834,63.0404,2764.7,2764.7,NULL,2764.7
2243.9863,61.4452,2887.700000000001,2887.700000000001,NULL,2887.700000000001
2244.1389,60.8897,2879.700000000001,2879.700000000001,NULL,2879.700000000001
2244.2913,58.085,2866.0,2866.0,NULL,2866.0
2244.4436,59.5707,2851.0,2851.0,NULL,2851.0
2244.5959,62.7286,2869.9,2869.9,NULL,2869.9
2244.7483,64.2528,2842.6,2842.6,NULL,2842.6
2244.9009,65.8225,2754.3,2754.3,NULL,2754.3
2245.0532,65.0307,2633.8,2633.8,NULL,2633.8
2245.2056,67.7344,2611.8,2611.8,NULL,2611.8
2245.3579,64.8957,2556.3,2556.3,NULL,2556.3
2245.5105,67.8807,2545.0,2545.0,NULL,2545.0
2245.6628,77.142,2551.4,2551.4,NULL,2551.4
2245.8152,85.8262,2645.5,2645.5,NULL,2645.5
2245.9675,86.5856,2602.9,2602.9,NULL,2602.9
2246.1201,82.0333,2541.4,2541.4,NULL,2541.4
2246.2725,76.8584,2555.2000000000007,2555.2000000000007,NULL,2555.2000000000007
2246.4248,75.6445,2507.3,2507.3,NULL,2507.3
2246.5771,75.4164,2455.4,2455.4,NULL,2455.4
2246.7295,82.7487,2473.3,2473.3,NULL,2473.3
2246.8821,89.8171,2551.801017462433,2551.801017462433,NULL,2551.801017462433
2247.0344,89.8817,2570.1707520632935,2570.1707520632935,NULL,2570.1707520632935
2247.1868,83.9585,2586.4,2586.4,NULL,2586.4
2247.3391,77.6959,2605.7000000000007,2605.7000000000007,NULL,2605.7000000000007
2247.4917,76.931,2582.7,2582.7,NULL,2582.7
2247.644,78.3983,2555.9,2555.9,NULL,2555.9
2247.7964,77.8563,2522.7,2522.7,NULL,2522.7
2247.9487,80.8751,2524.7000000000007,2524.7000000000007,NULL,2524.7000000000007
2248.1013,83.3659,2553.7000000000007,2553.7000000000007,NULL,2553.7000000000007
2248.2537,83.8017,2542.0,2542.0,NULL,2542.0
2248.406,83.3143,2500.2,2500.2,NULL,2500.2
2248.5583,83.3241,2493.7,2493.7,NULL,2493.7
2248.7107,86.0961,2551.3,2551.3,NULL,2551.3
2248.8633,84.9504,2495.1,2495.1,NULL,2495.1
2249.0156,86.8908,2552.1,2552.1,NULL,2552.1
2249.1679999999997,87.5733,2641.6,2641.6,NULL,2641.6
2249.3203,85.8157,2748.600000000001,2748.600000000001,NULL,2748.600000000001
2249.4729,81.0567,2781.3,2781.3,NULL,2781.3
2249.6252,81.7867,2784.0,2784.0,NULL,2784.0
2249.7776,86.8839,2792.8,2792.8,NULL,2792.8
2249.9299,86.5957,2936.1000000000013,2936.1000000000013,NULL,2936.1000000000013
2250.0825,78.9502,2868.9,2868.9,NULL,2868.9
2250.2349,69.7741,2877.5,2877.5,NULL,2877.5
2250.3872,65.5702,2855.5,2855.5,NULL,2855.5
2250.5396,66.512,2904.0,2904.0,NULL,2904.0
2250.6919,67.2935,2917.3,2917.3,NULL,2917.3
2250.8445,66.2313,2901.6000000000013,2901.6000000000013,NULL,2901.6000000000013
2250.9968,63.7905,2880.9,2880.9,NULL,2880.9
2251.1492,60.8719,2927.8,2927.8,NULL,2927.8
2251.3015,59.8789,2927.9,2927.9,NULL,2927.9
2251.4541,60.583,2968.4,2968.4,NULL,2968.4
2251.6064,60.9253,3022.6000000000013,3022.6000000000013,NULL,3022.6000000000013
2251.7588,63.5286,2912.2,2912.2,NULL,2912.2
2251.9111,64.9927,2943.700000000001,2943.700000000001,NULL,2943.700000000001
2252.0637,75.3143,2956.9,2956.9,NULL,2956.9
2252.2161,83.022,2564.2,2564.2,NULL,2564.2
2252.3684,91.3739,2584.6,2584.6,NULL,2584.6
2252.5208,91.0657,2717.0,2717.0,NULL,2717.0
2252.6731,93.5199,2744.3,2744.3,NULL,2744.3
2252.8257,94.1177,2895.1,2895.1,NULL,2895.1
2252.978,91.3823,2987.3,2987.3,NULL,2987.3
2253.1304,85.4702,3067.7,3067.7,NULL,3067.7
2253.2827,72.4881,3116.9,3116.9,NULL,3116.9
2253.4353,65.5298,3099.1,3099.1,NULL,3099.1
2253.5876,58.8952,3093.6,3093.6,NULL,3093.6
2253.74,60.2203,3076.1,3076.1,NULL,3076.1
2253.8923,60.5285,3244.200000000001,3244.200000000001,NULL,3244.200000000001
2254.0449,63.6628,3299.8,3299.8,NULL,3299.8
2254.1973,63.871,3408.4,3408.4,NULL,3408.4
2254.3496,64.3937,3482.6000000000013,3482.6000000000013,NULL,3482.6000000000013
2254.502,63.4767,3495.5,3495.5,NULL,3495.5
2254.6543,66.3717,3501.6,3501.6,NULL,3501.6
2254.8069,70.5793,3337.6,3337.6,NULL,3337.6
2254.9592,73.3779,3302.3,3302.3,NULL,3302.3
2255.1116,71.4935,3231.6,3231.6,NULL,3231.6
2255.2639,67.0585,3208.7,3208.7,NULL,3208.7
2255.4165,64.2713,3178.3,3178.3,NULL,3178.3
2255.5688,63.1354,3187.0,3187.0,NULL,3187.0
2255.7212,62.6116,3181.6,3181.6,NULL,3181.6
2255.8735,61.3625,3150.8,3150.8,NULL,3150.8
2256.0259,60.8073,3184.9,3184.9,NULL,3184.9
2256.1785,62.2444,3169.3,3169.3,NULL,3169.3
2256.3308,62.631,3151.0,3151.0,NULL,3151.0
2256.4832,63.1838,3152.5,3152.5,NULL,3152.5
2256.6355,61.2105,3194.4,3194.4,NULL,3194.4
2256.7881,60.5733,3210.6,3210.6,NULL,3210.6
2256.9404,60.826,3200.9,3200.9,NULL,3200.9
2257.0928,61.6959,3200.9,3200.9,NULL,3200.9
2257.2451,61.869,3238.0,3238.0,NULL,3238.0
2257.3977,62.3612,3281.8,3281.8,NULL,3281.8
2257.55,62.8282,3159.7,3159.7,NULL,3159.7
2257.7024,62.7573,3039.7,3039.7,NULL,3039.7
2257.8547,63.2683,2985.0,2985.0,NULL,2985.0
2258.0071,65.2311,2763.7,2763.7,NULL,2763.7
2258.1597,68.2956,2785.9,2785.9,NULL,2785.9
2258.312,72.0809,2824.2,2824.2,NULL,2824.2
2258.4644,77.2278,2884.4,2884.4,NULL,2884.4
2258.6167,82.1042,2942.6,2942.6,NULL,2942.6
2258.7693,82.6002,3113.700000000001,3113.700000000001,NULL,3113.700000000001
2258.9216,81.3124,3230.2,3230.2,NULL,3230.2
2259.074,77.9127,3325.9,3325.9,NULL,3325.9
2259.2263,75.4806,3395.1,3395.1,NULL,3395.1
2259.3789,70.0899,3377.1,3377.1,NULL,3377.1
2259.5312,70.9779,3372.1,3372.1,NULL,3372.1
2259.6836,70.2794,3253.8,3253.8,NULL,3253.8
2259.8359,70.1668,3046.9,3046.9,NULL,3046.9
2259.9883,64.78399999999999,2962.4,2962.4,NULL,2962.4
2260.1409,62.0853,2931.3,2931.3,NULL,2931.3
2260.2932,62.1416,2868.3,2868.3,NULL,2868.3
2260.4456,62.8267,2833.4,2833.4,NULL,2833.4
2260.5979,66.0729,2778.6,2778.6,NULL,2778.6
2260.7505,68.601,2767.3,2767.3,NULL,2767.3
2260.9028,71.7385,2988.5,2988.5,NULL,2988.5
2261.0552,71.6689,2991.4,2991.4,NULL,2991.4
2261.2075,70.6177,3067.3,3067.3,NULL,3067.3
2261.3601,73.7735,2996.4,2996.4,NULL,2996.4
2261.5125,77.4388,2974.8,2974.8,NULL,2974.8
2261.6648,84.052,3038.5,3038.5,NULL,3038.5
2261.8171,83.5286,2984.700000000001,2984.700000000001,NULL,2984.700000000001
2261.9695,79.2063,2983.3,2983.3,NULL,2983.3
2262.1221,75.90899999999998,2995.5,2995.5,NULL,2995.5
2262.2744,74.8368,2977.0,2977.0,NULL,2977.0
2262.4268,77.5546,2939.9,2939.9,NULL,2939.9
2262.5791,77.1828,2954.1,2954.1,NULL,2954.1
2262.7317,72.0506,2951.3,2951.3,NULL,2951.3
2262.884,66.0897,2943.9,2943.9,NULL,2943.9
2263.0364,58.756,2950.6,2950.6,NULL,2950.6
2263.1887,57.6037,2980.1000000000013,2980.1000000000013,NULL,2980.1000000000013
2263.3413,57.4343,3051.5,3051.5,NULL,3051.5
2263.4937,58.4436,3061.3,3061.3,NULL,3061.3
2263.646,59.1169,3107.4,3107.4,NULL,3107.4
2263.7983,58.3033,3131.0,3131.0,NULL,3131.0
2263.9507,61.0103,3140.9,3140.9,NULL,3140.9
2264.1033,60.5089,3139.4,3139.4,NULL,3139.4
2264.2556,62.7332,3199.6000000000013,3199.6000000000013,NULL,3199.6000000000013
2264.408,62.0859,3153.4,3153.4,NULL,3153.4
2264.5603,63.896,3214.9,3214.9,NULL,3214.9
2264.7129,64.4837,3225.5,3225.5,NULL,3225.5
2264.8652,64.2468,3239.1,3239.1,NULL,3239.1
2265.0176,63.7918,3279.0,3279.0,NULL,3279.0
2265.1699,61.8378,3211.6,3211.6,NULL,3211.6
2265.3225,62.1855,3213.9,3213.9,NULL,3213.9
2265.4749,61.2519,3187.1,3187.1,NULL,3187.1
2265.6272,60.3405,3162.9,3162.9,NULL,3162.9
2265.7795,59.0917,3152.5,3152.5,NULL,3152.5
2265.9319,60.677,3159.9,3159.9,NULL,3159.9
2266.0845,65.6262,3084.6,3084.6,NULL,3084.6
2266.2368,68.7171,3061.8,3061.8,NULL,3061.8
2266.3892,67.2461,3073.4,3073.4,NULL,3073.4
2266.5415,64.0648,3073.1000000000013,3073.1000000000013,NULL,3073.1000000000013
2266.6941,65.4081,3075.9,3075.9,NULL,3075.9
2266.8464,68.5368,3147.6000000000013,3147.6000000000013,NULL,3147.6000000000013
2266.9988,71.3356,3192.0,3192.0,NULL,3192.0
2267.1511,67.3262,3168.4,3168.4,NULL,3168.4
2267.3037,63.1584,3173.0,3173.0,NULL,3173.0
2267.4561,61.4066,3174.1000000000013,3174.1000000000013,NULL,3174.1000000000013
2267.6084,60.7196,3160.6,3160.6,NULL,3160.6
2267.7607,62.4204,3160.9,3160.9,NULL,3160.9
2267.9131,60.0485,3211.7,3211.7,NULL,3211.7
2268.0657,62.5541,3194.4,3194.4,NULL,3194.4
2268.218,63.5126,3179.2,3179.2,NULL,3179.2
2268.3704,65.5234,3162.5,3162.5,NULL,3162.5
2268.5227,62.3891,3147.9,3147.9,NULL,3147.9
2268.6753,62.5011,3149.8,3149.8,NULL,3149.8
2268.8276,61.9155,3227.4,3227.4,NULL,3227.4
2268.98,63.0354,3241.9,3241.9,NULL,3241.9
2269.1323,60.3187,3181.5,3181.5,NULL,3181.5
2269.2849,62.1373,3178.9,3178.9,NULL,3178.9
2269.4373,63.6361,3173.700000000001,3173.700000000001,NULL,3173.700000000001
2269.5896,66.8396,3199.6000000000013,3199.6000000000013,NULL,3199.6000000000013
2269.7419,64.8974,3179.1,3179.1,NULL,3179.1
2269.8943,66.4793,3193.1,3193.1,NULL,3193.1
2270.0469,65.5186,3194.4,3194.4,NULL,3194.4
2270.1992,67.1879,3193.700000000001,3193.700000000001,NULL,3193.700000000001
2270.3516,65.1653,3254.3,3254.3,NULL,3254.3
2270.5039,65.6342,3283.6,3283.6,NULL,3283.6
2270.6565,69.0117,3262.3,3262.3,NULL,3262.3
2270.8088,74.4823,3128.0,3128.0,NULL,3128.0
2270.9612,79.0684,3093.4,3093.4,NULL,3093.4
2271.1135,78.7772,3077.1000000000013,3077.1000000000013,NULL,3077.1000000000013
2271.2661,73.8788,3022.5,3022.5,NULL,3022.5
2271.4185,71.1164,2977.4,2977.4,NULL,2977.4
2271.5708,68.5651,2942.0,2942.0,NULL,2942.0
2271.7231,69.8518,2928.6,2928.6,NULL,2928.6
2271.8755,68.4865,2929.8,2929.8,NULL,2929.8
2272.0281,69.2146,2910.3,2910.3,NULL,2910.3
2272.1804,72.0102,2958.5,2958.5,NULL,2958.5
2272.3328,72.7195,3003.1,3003.1,NULL,3003.1
2272.4851,73.5137,3009.3,3009.3,NULL,3009.3
2272.6377,70.6764,3098.4,3098.4,NULL,3098.4
2272.79,70.0737,3115.6000000000013,3115.6000000000013,NULL,3115.6000000000013
2272.9424,68.582,3128.6,3128.6,NULL,3128.6
2273.0947,64.0104,3152.4,3152.4,NULL,3152.4
2273.2473,62.3114,3128.6,3128.6,NULL,3128.6
2273.3997,57.9736,3057.1000000000013,3057.1000000000013,NULL,3057.1000000000013
2273.552,58.9158,2964.2,2964.2,NULL,2964.2
2273.7043,59.7936,2943.700000000001,2943.700000000001,NULL,2943.700000000001
2273.8567,63.2359,2926.5,2926.5,NULL,2926.5
2274.0093,66.1841,2923.9,2923.9,NULL,2923.9
2274.1616,71.8357,2942.8,2942.8,NULL,2942.8
2274.314,77.5408,2931.3,2931.3,NULL,2931.3
2274.4663,79.3385,2934.5,2934.5,NULL,2934.5
2274.6189,76.5054,2923.700000000001,2923.700000000001,NULL,2923.700000000001
2274.7712,72.3953,2903.5,2903.5,NULL,2903.5
2274.9236,73.9727,2967.3,2967.3,NULL,2967.3
2275.0759,73.3306,3028.5,3028.5,NULL,3028.5
2275.2285,70.8071,3121.3,3121.3,NULL,3121.3
2275.3809,67.5808,3130.8,3130.8,NULL,3130.8
2275.5332,64.0582,3124.5,3124.5,NULL,3124.5
2275.6855,62.9846,3165.700000000001,3165.700000000001,NULL,3165.700000000001
2275.8379,61.18899999999999,3195.5,3195.5,NULL,3195.5
2275.9905,62.8107,3216.1,3216.1,NULL,3216.1
2276.1428,63.4475,3244.9,3244.9,NULL,3244.9
2276.2952,63.6132,3251.7,3251.7,NULL,3251.7
2276.4475,62.1074,3272.5,3272.5,NULL,3272.5
2276.6001,62.5178,3260.8,3260.8,NULL,3260.8
2276.7524,60.7234,3256.4,3256.4,NULL,3256.4
2276.9048,60.9981,3305.3,3305.3,NULL,3305.3
2277.0571,61.7269,3320.8,3320.8,NULL,3320.8
2277.2097,61.3591,3341.9,3341.9,NULL,3341.9
2277.3621,61.2552,3301.9,3301.9,NULL,3301.9
2277.5144,61.3186,3184.6,3184.6,NULL,3184.6
2277.6667,67.0441,3078.5,3078.5,NULL,3078.5
2277.8191,66.2458,2993.8,2993.8,NULL,2993.8
2277.9717,66.1967,2995.1,2995.1,NULL,2995.1
2278.124,62.9964,3021.6,3021.6,NULL,3021.6
2278.2764,72.0724,3032.2,3032.2,NULL,3032.2
2278.4287,77.3611,3107.1,3107.1,NULL,3107.1
2278.5813,77.3991,3222.6,3222.6,NULL,3222.6
2278.7336,67.8875,3239.5,3239.5,NULL,3239.5
2278.886,63.1759,3244.6000000000013,3244.6000000000013,NULL,3244.6000000000013
2279.0383,62.7098,3255.9,3255.9,NULL,3255.9
2279.1909,63.6233,3260.200000000001,3260.200000000001,NULL,3260.200000000001
2279.3433,63.5249,3263.1,3263.1,NULL,3263.1
2279.4956,64.464,3248.200000000001,3248.200000000001,NULL,3248.200000000001
2279.6479,65.6633,3283.6,3283.6,NULL,3283.6
2279.8003,64.319,3286.6,3286.6,NULL,3286.6
2279.9529,64.5674,3297.1,3297.1,NULL,3297.1
2280.1052,65.8637,3292.6000000000013,3292.6000000000013,NULL,3292.6000000000013
2280.2576,64.3683,3262.4,3262.4,NULL,3262.4
2280.4099,63.5403,3263.1,3263.1,NULL,3263.1
2280.5625,62.138999999999996,3263.9,3263.9,NULL,3263.9
2280.7148,67.1396,3276.2,3276.2,NULL,3276.2
2280.8672,70.075,3287.9,3287.9,NULL,3287.9
2281.0195,73.7254,3288.9,3288.9,NULL,3288.9
2281.1721,77.8363,3264.5,3264.5,NULL,3264.5
2281.3245,77.9363,3229.0,3229.0,NULL,3229.0
2281.4768,75.2942,3237.200000000001,3237.200000000001,NULL,3237.200000000001
2281.6292,69.7704,3231.5,3231.5,NULL,3231.5
2281.7815,67.7852,3234.6,3234.6,NULL,3234.6
2281.9341,70.1158,3229.5,3229.5,NULL,3229.5
2282.0864,68.6396,3234.3,3234.3,NULL,3234.3
2282.2388,66.2393,3262.2,3262.2,NULL,3262.2
2282.3911,62.6923,3279.6,3279.6,NULL,3279.6
2282.5437,61.898,3285.1,3285.1,NULL,3285.1
2282.696,65.2079,3295.4,3295.4,NULL,3295.4
2282.8484,65.7827,3297.8,3297.8,NULL,3297.8
2283.0007,69.4798,3286.6,3286.6,NULL,3286.6
2283.1533,67.95,3291.0,3291.0,NULL,3291.0
2283.3057,64.9587,3301.0,3301.0,NULL,3301.0
2283.458,60.5037,3315.1000000000013,3315.1000000000013,NULL,3315.1000000000013
2283.6104,62.544,3319.700000000001,3319.700000000001,NULL,3319.700000000001
2283.7627,67.251,3333.5,3333.5,NULL,3333.5
2283.9153,72.7997,3358.0,3358.0,NULL,3358.0
2284.0676,74.4421,3305.4,3305.4,NULL,3305.4
2284.22,75.6845,3292.4,3292.4,NULL,3292.4
2284.3723,74.1416,3283.3,3283.3,NULL,3283.3
2284.5249,69.5688,3273.0,3273.0,NULL,3273.0
2284.6772,67.7746,3281.4,3281.4,NULL,3281.4
2284.8296,64.351,3278.2,3278.2,NULL,3278.2
2284.9819,64.3149,3263.1,3263.1,NULL,3263.1
2285.1345,62.7522,3261.3,3261.3,NULL,3261.3
2285.2869,63.1652,3274.4,3274.4,NULL,3274.4
2285.4392,62.9037,3277.7,3277.7,NULL,3277.7
